"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1267","W,U","3","Rex, Cyber-Hound","rare","Creature","0.49","0.25","0.53","0.27","0.26","0","28"
"1268","U","3","Unctus, Grand Metatect","rare","Creature","0.59","0.43","0.53","0.25","0.02","0.2475247524752475","28"
"1269","U","5","Lier, Disciple of the Drowned","mythic","Creature","2.79","2.08","3.2","1.51","0.02","0.6153846153846149","28"
"1270","R","2","Magda, the Hoardmaster","rare","Creature","0.79","0.51","0.71","0.6","0.02","0.29687500000000006","28"
"1271","G,W,U","3","Angus Mackenzie","rare","Creature","329.99","244.78","320.88","44.39","0.04","0.6367521367521358","28"
"1272","R,W,B","4","Jirina Kudro","mythic","Creature","0.99","0.6","1.06","0.08","1.74","0.13333333333333333","28"
"1273","R,W","4","Cadric, Soul Kindler","rare","Creature","4.99","4.69","4.98","2.57","1.29","0.2727272727272727","27"
"1274","R,G,W","5","Rith, Liberated Primeval","mythic","Creature","2.49","1","2.49","1.55","0.02","0.5285714285714286","27"
"1275","B,G","5","Amzu, Swarm's Hunger","rare","Creature","24.99","18.5","24.95","11.55","2.28","0.2857142857142857","27"
"1276","G,U","4","Jolrael, Voice of Zhalfir","rare","Creature","0.49","0.27","0.35","0.22","0.02","0.13636363636363635","27"
"1277","G,W","3","Vrestin, Menoptra Leader","rare","Creature","0.49","0.26","0.53","0.14","undefined","0.7058823529411765","27"
"1278","U,B","5","Eloise, Nephalia Sleuth","mythic","Creature","0.99","0.48","0.71","0.32","1.39","0.2631578947368421","27"
"1279","W","7","Elesh Norn, Grand Cenobite","mythic","Creature","16.99","14.81","18.53","13.71","0.02","1.7442799461641991","27"
"1280","G,W,U","5","Isu the Abominable","mythic","Creature","1.79","1.43","1.78","1.15","undefined","0.47058823529411764","27"
"1281","W,U","4","Belisarius Cawl","rare","Creature","0.49","0.41","0.35","0.29","0.04","0.6470588235294118","27"
"1282","B,G","4","Umori, the Collector","rare","Creature","0.49","0.36","0.35","0.18","0.02","0.29411764705882354","27"
"1283","G,W","2","Wilson, Refined Grizzly // Noble Heritage","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","27"
"1284","G,U","7","Sin, Unending Cataclysm","rare","Creature","0.49","0.34","0.53","0.42","1.52","0.41904761904761906","27"
"1285","R,G,W","3","Minsc, Beloved Ranger","mythic","Creature","0.99","0.57","0.71","0.6","0.02","0.2857142857142857","27"
"1286","U","3","Geralf, the Fleshwright","mythic","Creature","2.49","1.39","2.49","1.42","0.17","0.06666666666666667","27"
"1287","B","5","Sheoldred","mythic","Creature","18.99","16.62","1426.17","15.67","0.06","0.8575757575757572","27"
"1288","R","5","Ilharg, the Raze-Boar","mythic","Creature","6.99","3.45","7.12","3.11","0.02","0.5491329479768791","27"
"1289","R","3","Vincent, Vengeful Atoner","rare","Creature","0.99","0.45","1.06","0.73","1.75","0.3697478991596639","27"
"1290","B,R,G","5","Sek'Kuar, Deathkeeper","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.21739130434782608","27"
"1291","","5","Karn, Silver Golem","rare","Creature","14.99","14.29","15.68","9.72","0.03","0.34615384615384615","27"
"1292","U","8","Krang, Master Mind","rare","Creature","undefined","30","undefined","undefined","undefined","0","27"
"1293","W,U,B","2","Tawnos, Solemn Survivor","mythic","Creature","0.99","0.44","0.71","0.46","0.2","0.25","27"
"1294","W,U","3","Tidus, Blitzball Star","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.37894736842105275","27"
"1295","B","4","Korlash, Heir to Blackblade","rare","Creature","3.49","2.65","4.27","0.86","0.02","0.2222222222222222","27"
"1296","U","2","Drafna, Founder of Lat-Nam","rare","Creature","0.49","0.46","0.53","0.29","0.02","0.06666666666666667","27"
"1297","B,G","5","Nath of the Gilt-Leaf","rare","Creature","2.29","1.65","1.78","0.73","0.02","0.4","27"
"1298","W,U,B","4","Hargilde, Kindly Runechanter // Wernog, Rider's Chaplain","rare","Creature","0.49","0.42","0.35","0.17","0.51","0","26"
"1299","R","4","Orthion, Hero of Lavabrink","rare","Creature","7.99","5.17","8.55","6.48","0.02","0.3582887700534759","26"
"1300","U","2","Jacob Hauken, Inspector","mythic","Creature","0.99","0.5","0.71","0.55","0.02","0.19047619047619047","26"
"1301","U,B","2","Nashi, Searcher in the Dark","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.2641509433962264","26"
"1302","B","3","Shadow, Mysterious Assassin","rare","Creature","0.49","0.3","0.53","0.3","2.09","0.2716049382716049","26"
"1303","U,B,R","5","Kraum, Ludevic's Opus // Vial Smasher the Fierce","rare","Creature","7.49","5.39","6.41","2.86","0.47","0.6699999999999996","26"
"1304","U","4","The Indomitable","rare","Artifact","2.99","1.55","3.56","2.56","0.73","0.2","26"
"1305","U,R","3","Dalakos, Crafter of Wonders","rare","Creature","0.59","0.49","0.53","0.23","0.02","0","26"
"1306","B,G,U","5","Brokkos, Apex of Forever","mythic","Creature","1.99","1.17","2.13","1.5","0.02","0.34615384615384615","26"
"1307","G","3","Tyvar, the Pummeler","mythic","Creature","3.49","2.11","2.85","2.39","0.03","0.3133333333333334","26"
"1308","W,B","4","Edgar, Charmed Groom","rare","Creature","4.99","2.7","4.27","3.35","0.02","0.15306122448979595","26"
"1309","U,R","4","Zaffai, Thunder Conductor","mythic","Creature","0.99","0.56","0.71","0.6","0.36","0.42857142857142855","26"
"1310","W","1","Skrelv, Defector Mite","rare","Creature","2.79","1.99","2.85","2.79","0.03","0.479108635097493","26"
"1311","R","4","Gogo, Mysterious Mime","rare","Creature","3.99","1.98","4.27","3.3","2.77","0.37383177570093457","26"
"1312","B,G","3","Erinis, Gloom Stalker // Scion of Halaster","uncommon","Creature","0.35","0.2","0.21","0.09","0.88","0.03225806451612903","26"
"1313","B","3","Yahenni, Undying Partisan","rare","Creature","0.49","0.28","0.53","0.24","0.02","0.23795180722891557","26"
"1314","U,R","5","Karlach, Fury of Avernus // Sword Coast Sailor","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","26"
"1315","U","2","Tetsuko Umezawa, Fugitive","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.32861189801699725","25"
"1316","R,W","5","Eivor, Battle-Ready","mythic","Creature","4.99","3.59","4.98","undefined","0.03","0.3","25"
"1317","G,W,U","4","The Third Doctor // Sarah Jane Smith","rare","Creature","0.49","0.25","0.35","0.22","undefined","0.3333333333333333","25"
"1318","U,B","7","Doc Ock, Evil Inventor","rare","Creature","0.99","0.53","1.06","0.43","undefined","0.4020618556701031","25"
"1319","W,B","5","Selenia, Dark Angel","rare","Creature","3.99","4.01","2.85","2.14","0.02","0.2857142857142857","25"
"1320","U,R,W","4","Ishai, Ojutai Dragonspeaker // Jeska, Thrice Reborn","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","25"
"1321","B","5","The Speed Demon","mythic","Creature","1.99","1.51","2.13","1.57","0.02","0.15238095238095237","25"
"1322","R,G","3","Grumgully, the Generous","uncommon","Creature","0.35","0.2","0.35","0.09","0.01","0.23148148148148145","25"
"1323","U","2","Piper Wright, Publick Reporter","rare","Creature","0.49","0.3","0.53","0.24","0.84","0.4117647058823529","25"
"1324","W,B","5","Krav, the Unredeemed // Regna, the Redeemer","rare","Creature","3.99","2.99","3.2","3.11","0.44","0.21428571428571427","25"
"1325","B,R,G,W","5","Ravos, Soultender // Tana, the Bloodsower","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","25"
"1326","G","4","Esika's Chariot","rare","Artifact","0.69","0.37","0.53","0.93","0.02","0.24074074074074084","25"
"1327","W,U,B,R,G","5","Jegantha, the Wellspring","rare","Creature","0.49","0.56","0.53","0.52","0.02","0.2676056338028169","25"
"1328","G,W","4","Yasharn, Implacable Earth","rare","Creature","0.69","0.5","0.71","0.29","0.02","0.8309859154929576","25"
"1329","G,W","2","Saffi Eriksdotter","rare","Creature","0.69","0.83","0.71","0.72","0.02","0.6470588235294118","25"
"1330","B","5","Seizan, Perverter of Truth","rare","Creature","1.99","1.26","1.42","0.42","0.02","0.19999999999999993","25"
"1331","W,B","4","Ria Ivor, Bane of Bladehold","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.35294117647058826","25"
"1332","R","4","Toralf, God of Fury","mythic","Creature","4.49","2.06","3.2","1.71","0.02","0.14814814814814817","25"
"1333","R","5","Plargg and Nassari","rare","Creature","3.49","1.53","3.56","1.68","0.02","0.46408839779005534","25"
"1334","W","4","Zeriam, Golden Wind","rare","Creature","0.49","0.32","0.35","0.16","0.11","0.4375","25"
"1335","U,R","6","Niv-Mizzet, the Firemind","rare","Creature","1.49","0.75","1.42","0.76","0.02","0.6414141414141408","25"
"1336","W,U,B","4","Rebbec, Architect of Ascension // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.35","0.2","0.05","0.5333333333333333","25"
"1337","R,W","4","Agrus Kos, Eternal Soldier","rare","Creature","1.29","0.69","1.42","0.5","undefined","0.23529411764705882","25"
"1338","B","5","Sauron, the Necromancer","rare","Creature","0.49","0.39","0.35","0.33","0.02","0.28","25"
"1339","U,B","2","Venser, Corpse Puppet","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.23529411764705882","25"
"1340","R,W","5","Karlach, Fury of Avernus // Flaming Fist","mythic","Creature","16.99","11.23","17.11","10.43","5.97","0.608955223880597","25"
"1341","R","2","Grenzo, Havoc Raiser","rare","Creature","0.49","0.25","0.35","0.22","0.62","0.3539325842696629","24"
"1342","R,G","4","Grand Warlord Radha","rare","Creature","1.49","0.75","1.42","0.41","0.02","0.22641509433962267","24"
"1343","U,B","5","Rilsa Rael, Kingpin","uncommon","Creature","0.35","0.2","0.21","0.04","1.17","0.36363636363636365","24"
"1344","U,B","3","Safana, Calimport Cutthroat // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.1","0.33","0.3","24"
"1345","G","2","Torgal, A Fine Hound","uncommon","Creature","0.35","0.22","0.35","0.1","0.03","0.13725490196078433","24"
"1346","G","3","Reki, the History of Kamigawa","rare","Creature","16.99","12.05","17.11","8.44","0.02","0.42028985507246375","24"
"1347","G","2","Professor Hojo","rare","Creature","0.49","0.25","0.53","0.31","2.37","0.3238095238095239","24"
"1348","U,B","4","Taeko, the Patient Avalanche","mythic","Creature","15.99","19","14.97","6.9","undefined","0.20212765957446813","24"
"1349","R,W","5","Shadowfax, Lord of Horses","uncommon","Creature","0.35","0.2","0.35","0.08","0.03","0.3333333333333333","24"
"1350","B,G","3","Bebop & Rocksteady","rare","Creature","undefined","30","undefined","undefined","undefined","0","24"
"1351","R,G,W","6","Rith, the Awakener","rare","Creature","0.49","0.35","0.35","0.16","0.03","0","24"
"1352","R,W","5","Archangel Avacyn","mythic","Creature","2.49","1.8","2.49","1.35","0.02","0.2","24"
"1353","G,W,U","6","Amareth, the Lustrous","rare","Creature","0.69","0.5","0.53","0.23","0.52","0.2857142857142857","24"
"1354","R,W","4","Astor, Bearer of Blades","rare","Creature","0.49","0.46","0.35","0.26","0.02","0.16666666666666666","24"
"1355","R","3","Vaan, Street Thief","rare","Creature","0.49","0.3","0.35","0.24","0.02","0.3125","24"
"1356","U","2","Fblthp, the Lost","rare","Creature","0.79","0.35","0.53","0.15","0.02","0.5714285714285714","24"
"1357","U","4","Mysterio, Master of Illusion","rare","Creature","0.49","0.25","0.71","0.11","0.01","0.18181818181818185","24"
"1358","U,B,R","4","Mishra, Artificer Prodigy","rare","Creature","0.49","0.55","0.53","0.2","0.02","0.1","24"
"1359","W","4","Mangara, the Diplomat","rare","Creature","1.49","0.66","1.42","0.69","0.02","0.4495912806539509","24"
"1360","B,G","4","Aveline de Grandpré","rare","Creature","0.99","0.4","1.06","0.4","0.02","0.4117647058823529","24"
"1361","B,R","3","Ayara, Widow of the Realm","rare","Creature","0.49","0.39","0.35","0.21","0.02","0.05263157894736842","24"
"1362","B","6","Venom, Eddie Brock","mythic","Creature","15.99","19.47","21.39","12.73","undefined","0.4690265486725664","24"
"1363","W,B","3","Tomik, Wielder of Law","mythic","Creature","2.79","1.43","2.85","undefined","undefined","0.45","24"
"1364","G,W,U","7","Storvald, Frost Giant Jarl","mythic","Creature","1.49","0.72","1.42","0.44","0.37","0.5294117647058824","24"
"1365","G,U","6","Experiment Kraj","rare","Creature","0.49","0.36","0.53","0.26","0.02","0.8823529411764706","24"
"1366","U,B,R","4","Lord of Tresserhorn","rare","Creature","2.79","4.3","2.85","1.49","0.03","0.058823529411764705","24"
"1367","B,R","3","Totentanz, Swarm Piper","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.13636363636363635","24"
"1368","G,W","3","Queen Allenal of Ruadach","uncommon","Creature","0.35","0.2","0.21","0.09","0.02","0.125","24"
"1369","U","6","Sun Quan, Lord of Wu","mythic","Creature","7.99","5.59","8.55","3.03","0.15","1.375","24"
"1370","R","2","Sarkhan, Dragon Ascendant","rare","Creature","0.49","0.42","0.35","0.26","0.02","0.1782178217821782","24"
"1371","G","4","Casal, Lurkwood Pathfinder","rare","Creature","14.99","18.59","14.25","8.08","undefined","0.4444444444444444","23"
"1372","G","6","Michelangelo, On the Scene","mythic","Creature","undefined","30","undefined","undefined","undefined","0","23"
"1373","U","3","Matoya, Archon Elder","rare","Creature","0.49","0.6","0.53","0.59","0.03","0.38461538461538464","23"
"1374","B","5","Witch-king of Angmar","mythic","Creature","6.49","5.31","6.41","6.02","0.02","0.5591397849462362","23"
"1375","R,W","7","Velomachus Lorehold","mythic","Creature","0.99","0.33","0.71","0.35","0.03","0.45","23"
"1376","U,B","2","The Master, Formed Anew","rare","Creature","0.49","0.25","0.35","0.13","undefined","0.23529411764705882","23"
"1377","G,U","3","Donatello, the Brains // Michelangelo, the Heart","mythic","Creature","undefined","45","undefined","undefined","undefined","0","23"
"1378","R,G,W","6","Annie Flash, the Veteran","mythic","Creature","0.99","0.32","0.71","0.21","0.02","0.5294117647058824","23"
"1379","G,U","4","Kellan, Inquisitive Prodigy","rare","Creature","0.69","0.31","0.53","0.24","0.02","0.4615384615384614","23"
"1380","W,B","4","Vito, Fanatic of Aclazotz","mythic","Creature","0.99","0.52","0.71","0.66","0.02","0.47058823529411764","23"
"1381","G,U","4","Kimahri, Valiant Guardian","rare","Creature","0.49","0.25","0.35","0.23","0.97","0.2828282828282828","23"
"1382","B,G,U","3","Kotis, Sibsig Champion","mythic","Creature","0.99","0.44","0.71","0.53","undefined","0.2641509433962266","23"
"1383","U,B,R","5","Parnesse, the Subtle Brush","mythic","Creature","0.99","0.4","0.71","0.22","undefined","0.23529411764705882","23"
"1384","G","3","Runadi, Behemoth Caller","rare","Creature","8.49","5.53","8.55","4.54","undefined","0.1875","23"
"1385","W,U","4","Rhoda, Geist Avenger // Timin, Youthful Geist","rare","Creature","0.49","0.5","0.53","0.39","0.42","0.058823529411764705","23"
"1386","B,R","4","Fire Lord Ozai","mythic","Creature","24.99","55","undefined","undefined","undefined","0","23"
"1387","G,U","2","Nicanzil, Current Conductor","uncommon","Creature","0.35","0.2","0.21","0.07","0.03","0.23809523809523808","23"
"1388","B,R","6","Rakdos, Patron of Chaos","mythic","Creature","5.49","3.79","5.7","2.98","0.02","0.48148148148148145","23"
"1389","W,B","5","Ravos, Soultender // Tymna the Weaver","mythic","Creature","12.99","8.98","11.4","5.73","9.21","0.36363636363636365","23"
"1390","U,R","3","Mary Read and Anne Bonny","rare","Creature","0.59","0.55","0.53","0.75","0.02","0.38095238095238093","23"
"1391","G,U","3","Troyan, Gutsy Explorer","uncommon","Creature","0.35","0.22","0.21","0.11","0.03","0.23529411764705882","23"
"1392","G","2","Wilson, Refined Grizzly // Raised by Giants","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","23"
"1393","B,R","3","Olivia, Mobilized for War","mythic","Creature","1.49","0.95","1.42","1.08","0.02","0","23"
"1394","G,W,U","3","Jedit Ojanen, Mercenary","mythic","Creature","0.99","0.5","0.71","0.42","0.14","0.4","22"
"1395","G,U","6","Prime Speaker Zegana","rare","Creature","0.49","0.28","0.53","0.33","0.02","0.25806451612903214","22"
"1396","G,W,U","6","The Sixth Doctor // Romana II","rare","Creature","0.49","0.31","0.53","0.26","undefined","0.15","22"
"1397","W,B","5","The Spot, Living Portal","rare","Creature","0.49","0.26","0.53","0.18","0.01","0.39361702127659576","22"
"1398","G,W","6","Aragorn and Arwen, Wed","mythic","Creature","4.99","7.72","4.98","3.9","0.02","0.7647058823529411","22"
"1399","R","3","Farid, Enterprising Salvager","rare","Creature","0.59","0.36","0.71","0.16","0.35","0.06666666666666667","22"
"1400","W,U","3","Malcator, Purity Overseer","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.19047619047619047","22"
"1401","U,B,R,G","4","Cecily, Haunted Mage // Elmar, Ulvenwald Informant","rare","Creature","0.69","0.5","0.71","0.18","1.18","0.7333333333333333","22"
"1402","G,W,U","4","Tocasia, Dig Site Mentor","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.2222222222222222","22"
"1403","U,B","4","Kels, Fight Fixer","rare","Creature","0.49","0.34","0.35","0.31","0.2","0.23529411764705882","22"
"1404","B,R","3","Gut, True Soul Zealot // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","22"
"1405","B","7","Sheoldred, Whispering One","mythic","Creature","15.99","16.32","16.39","14.72","0.02","1.5150684931506844","22"
"1406","U,R","3","Shantotto, Tactician Magician","uncommon","Creature","0.35","0.19","0.21","0.09","0.03","0.3434343434343434","22"
"1407","B,R,G,W","3","Elmar, Ulvenwald Informant // Wernog, Rider's Chaplain","rare","Creature","0.49","0.27","0.53","0.21","0.72","0.3157894736842105","22"
"1408","G","6","Grunn, the Lonely King","uncommon","Creature","0.35","0.25","0.35","0.14","0.03","0.23529411764705882","22"
"1409","B","3","Mari, the Killing Quill","rare","Creature","3.49","2.82","4.27","3.36","7.08","0.3","22"
"1410","W,U,B,R","4","Ishai, Ojutai Dragonspeaker // Vial Smasher the Fierce","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","22"
"1411","B","5","Spider-Man Noir","uncommon","Creature","0.35","0.2","0.21","0.08","0.01","0.21","22"
"1412","G,W","5","Drizzt Do'Urden","rare","Creature","0.49","0.47","0.53","0.28","0.02","0.058823529411764705","22"
"1413","B,G","5","The Odd Acorn Gang","mythic","Creature","0.99","0.46","0.71","0.91","1.66","0","22"
"1414","G,U,R","3","Malcolm, Keen-Eyed Navigator // Tana, the Bloodsower","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","22"
"1415","U","4","Hermes, Overseer of Elpis","rare","Creature","0.79","0.33","1.06","0.79","1.2","0.27358490566037724","22"
"1416","G,U","2","Verazol, the Split Current","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.5714285714285714","21"
"1417","W,B,G","3","Anafenza, the Foremost","mythic","Creature","0.99","0.74","0.71","0.52","0.02","0.3125","21"
"1418","B,G,U","2","Francisco, Fowl Marauder // Thrasios, Triton Hero","rare","Creature","0.49","0.25","0.35","0.25","2.27","0.06666666666666667","21"
"1419","G,U,R","3","Pia Nalaar, Chief Mechanic","mythic","Creature","0.99","0.25","0.71","0.16","undefined","0.16666666666666666","21"
"1420","U,R","5","Ganax, Astral Hunter // Feywild Visitor","uncommon","Creature","0.99","0.37","1.06","0.39","4.73","0.22157434402332354","21"
"1421","W,U","2","Harbin, Vanguard Aviator","rare","Creature","0.49","0.29","0.35","0.11","0.02","0.55","21"
"1422","G,W,U","3","Jenara, Asura of War","mythic","Creature","0.99","0.47","0.71","0.35","0.02","0","21"
"1423","R,G,W,U","2","Akiri, Line-Slinger // Thrasios, Triton Hero","rare","Creature","4.99","3.64","4.27","2.7","1.58","0.4090909090909091","21"
"1424","B","4","Rankle, Master of Pranks","rare","Creature","2.29","1.11","2.49","0.76","0.02","0.7194388777555113","21"
"1425","B,R","3","Ultimate Green Goblin","rare","Creature","0.49","0.43","0.53","0.26","0.01","0.574468085106383","21"
"1426","B","3","Kain, Traitorous Dragoon","rare","Creature","0.49","0.29","0.35","0.19","0.02","0.43434343434343436","21"
"1427","R,W","3","Rem Karolus, Stalwart Slayer","rare","Creature","0.79","0.4","0.53","0.33","0.02","0.2222222222222222","21"
"1428","B,R,G","3","Gyrus, Waker of Corpses","mythic","Creature","0.99","0.96","0.71","0.57","5.13","0.058823529411764705","21"
"1429","U,B","5","Narfi, Betrayer King","uncommon","Creature","0.35","0.24","0.21","0.06","0.03","0","21"
"1430","G","8","Ghalta, Stampede Tyrant","mythic","Creature","24.99","18.49","24.95","11.24","3.02","0.8753709198813057","21"
"1431","G","3","Nissa, Vastwood Seer","mythic","Creature","3.99","3.39","4.27","3","0.02","0.4117647058823529","21"
"1432","W,B,G","6","Kodama of the East Tree // Tymna the Weaver","rare","Creature","5.99","3.37","5.7","3.6","10.91","0.9206349206349206","21"
"1433","W","5","Abdel Adrian, Gorion's Ward // Far Traveler","uncommon","Creature","0.35","0.2","0.35","0.14","undefined","0.2621359223300971","21"
"1434","U,R,W","4","Ishai, Ojutai Dragonspeaker // Kraum, Ludevic's Opus","mythic","Creature","4.49","5.5","4.27","2.58","0.84","0.5909090909090907","21"
"1435","U,R,W","5","Sevinne, the Chronoclasm","mythic","Creature","0.99","0.49","0.71","0.23","1.85","0.7142857142857143","21"
"1436","U,R","2","Ashling, Rekindled","rare","Creature","undefined","15","undefined","undefined","undefined","0","21"
"1437","W,U,B,R,G","5","Sliver Legion","mythic","Creature","47.99","35.05","28.52","31.3","0.02","1.1464843749999991","21"
"1438","R","5","Kiki-Jiki, Mirror Breaker","mythic","Creature","13.99","9.46","11.4","5.78","0.02","1.2530779753761976","21"
"1439","B,R","4","Hidetsugu, Devouring Chaos","rare","Creature","0.49","0.29","0.35","0.02","0.02","0.13043478260869565","21"
"1440","G","6","Strong, the Brutish Thespian","rare","Creature","0.49","0.25","0.35","0.16","0.18","0.21428571428571427","21"
"1441","U,B","5","Mirko Vosk, Mind Drinker","rare","Creature","0.79","0.66","0.71","0.76","0.02","0.6","21"
"1442","B","6","Iname, Death Aspect","rare","Creature","0.59","0.49","0.53","0.25","0.02","0.3","21"
"1443","W,U","3","Abuelo, Ancestral Echo","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.2","21"
"1444","R,G","3","Hallar, the Firefletcher","uncommon","Creature","0.35","0.24","0.21","0.08","0.03","0.35714285714285715","21"
"1445","R,G","3","Gimli, Mournful Avenger","rare","Creature","0.49","0.25","0.35","0.2","0.02","0.07142857142857142","21"
"1446","G","7","Zopandrel, Hunger Dominus","mythic","Creature","11.99","8.59","12.83","8.62","0.07","0.7400000000000002","21"
"1447","U","3","Svyelun of Sea and Sky","mythic","Creature","0.99","0.33","0.71","0.56","0.6","0.2475247524752476","21"
"1448","R","6","Inferno of the Star Mounts","mythic","Creature","2.99","1.81","3.2","2.98","0.02","0.2916666666666667","21"
"1449","G,W","2","Miriam, Herd Whisperer","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.4117647058823529","21"
"1450","W,B","2","Zahur, Glory's Past","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.07142857142857147","21"
"1451","R","4","Rose, Cutthroat Raider","rare","Creature","1.49","0.7","1.42","0.7","1.19","0.055555555555555546","21"
"1452","U,R","5","The Tenth Doctor // Clara Oswald","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","21"
"1453","R,W","3","Araña, Heart of the Spider","rare","Creature","0.49","0.45","0.53","0.21","0.01","0.3763440860215054","21"
"1454","G,W","2","Wilson, Refined Grizzly // Flaming Fist","uncommon","Creature","0.35","0.21","0.21","0.1","2.97","0.2698412698412698","21"
"1455","B","4","Gonti, Lord of Luxury","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.5483870967741937","20"
"1456","U","3","Lulu, Stern Guardian","rare","Creature","1.99","0.78","2.13","2.04","1.72","0.19767441860465115","20"
"1457","B,R","6","Rakdos, the Showstopper","mythic","Creature","2.99","1.81","2.85","1.27","0.02","0.7368421052631579","20"
"1458","U","3","Emperor Mihail II","rare","Creature","0.49","0.25","0.53","0.33","0.61","0.27522935779816526","20"
"1459","U,R,W","3","Leori, Sparktouched Hunter","mythic","Creature","0.99","0.5","1.06","0.47","3.75","0.3333333333333333","20"
"1460","U","6","Atemsis, All-Seeing","rare","Creature","0.79","0.45","0.53","0.27","0.02","0.34782608695652173","20"
"1461","U,R,W","3","The Eleventh Doctor // Amy Pond","rare","Creature","0.49","0.27","0.53","0.22","undefined","0.5789473684210527","20"
"1462","U,R","2","Captain Storm, Cosmium Raider","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.20833333333333334","20"
"1463","R","5","Daretti, Rocketeer Engineer","rare","Creature","0.49","0.25","0.35","0.02","0.02","0.18478260869565216","20"
"1464","U","4","Yue, the Moon Spirit","rare","Creature","1.99","16.89","undefined","undefined","undefined","0","20"
"1465","U,B","3","Dee Kay, Finder of the Lost","uncommon","Creature","0.35","0.15","0.21","0.1","undefined","0.44210526315789483","20"
"1466","W,B","7","Teysa, Envoy of Ghosts","rare","Creature","0.69","0.55","0.53","0.41","0.02","0.5909090909090909","20"
"1467","U,B","4","Gríma, Saruman's Footman","rare","Creature","1.79","1.11","2.13","1.56","1.63","0.35514018691588783","20"
"1468","R,W","4","Ertha Jo, Frontier Mentor","uncommon","Creature","0.35","0.2","0.35","0.19","0.03","0.25","20"
"1469","G,U","3","Eutropia the Twice-Favored","uncommon","Creature","0.35","0.25","0.35","0.11","0.02","0.25","20"
"1470","R,G,W","5","Gahiji, Honored One","mythic","Creature","0.99","0.49","0.71","0.36","0.49","0.058823529411764705","20"
"1471","G","3","Seton, Krosan Protector","rare","Creature","2.49","5","2.85","3.39","0.2","0.23529411764705882","20"
"1472","G,W,U,B","4","Kydele, Chosen of Kruphix // Tymna the Weaver","mythic","Creature","2.79","2.02","1.78","2.99","1.16","0.4746835443037974","20"
"1473","R","5","Zirilan of the Claw","rare","Creature","6.49","12.9","6.41","7.73","0.54","0.4166666666666667","20"
"1474","B","3","Jerren, Corrupted Bishop","mythic","Creature","0.99","0.5","0.71","0.55","0.02","0.4","20"
"1475","R","2","Inti, Seneschal of the Sun","rare","Creature","2.79","1.26","3.2","1.36","0.44","0.2048192771084337","20"
"1476","B","4","Burakos, Party Leader // Haunted One","mythic","Creature","0.99","0.93","1.42","1.14","1.15","0.27624309392265173","20"
"1477","R,W","5","Djeru and Hazoret","rare","Creature","0.49","0.39","0.35","0.2","0.02","0.13333333333333333","20"
"1478","R,W","3","Gut, True Soul Zealot // Inspiring Leader","uncommon","Creature","0.35","0.2","0.35","0.11","7.74","0.06666666666666667","20"
"1479","B,R,G,W","4","Bruse Tarl, Boorish Herder // Ikra Shidiqi, the Usurper","mythic","Creature","4.49","4.21","4.98","2.16","0.73","0.45454545454545453","20"
"1480","R,W","3","Moira Brown, Guide Author","rare","Creature","0.49","0.25","0.35","0.18","0.31","0.125","20"
"1481","W","2","Brigone, Soldier of Meletis","rare","Creature","4.49","2.45","4.98","1.87","1.55","0.1694915254237288","20"
"1482","W,B","2","Hildibrand Manderville","rare","Creature","0.49","0.25","0.35","0.25","1.07","0.2857142857142857","20"
"1483","B,G","3","Pharika, God of Affliction","mythic","Creature","3.49","2.25","3.56","2.24","0.02","0.17647058823529413","20"
"1484","W,B","4","Estinien Varlineau","rare","Creature","0.49","0.25","0.35","0.17","0.54","0.28735632183908055","20"
"1485","U,B","3","Lazav, Familiar Stranger","uncommon","Creature","0.35","0.2","0.21","0.12","0.04","0.2777777777777778","20"
